time,pos1,pos2,vel1,vel2,acc1,acc2,tau0,tau1
3.244,3.1427,-0.00496392,-0.0035037,0.0161486,0.0109899999999965,-0.0526999999999817,-0.00139797,0.00647155
3.245,3.1427,-0.0049478,-0.00349274,0.0160962,0.0109600000000012,-0.0524000000000034,-0.0013936,0.00645054
3.246,3.14269,-0.00493173,-0.00348182,0.0160439,0.010920000000001,-0.0523000000000074,-0.00138925,0.00642959
3.247,3.14269,-0.00491571,-0.00347093,0.0159918,0.0108900000000011,-0.0521000000000051,-0.00138492,0.0064087
3.248,3.14269,-0.00489974,-0.00346008,0.0159399,0.0108499999999966,-0.0518999999999832,-0.00138059,0.00638789
3.249,3.14268,-0.00488383,-0.00344926,0.0158881,0.0108200000000011,-0.0518000000000069,-0.00137628,0.00636714
3.25,3.14268,-0.00486797,-0.00343847,0.0158365,0.0107900000000013,-0.0516000000000046,-0.00137199,0.00634646
3.251,3.14268,-0.00485216,-0.00342771,0.0157851,0.010760000000001,-0.0514000000000057,-0.0013677,0.00632585
3.252,3.14267,-0.0048364,-0.00341699,0.0157338,0.0107200000000013,-0.0513000000000063,-0.00136343,0.0063053
3.253,3.14267,-0.00482069,-0.0034063,0.0156827,0.0106899999999963,-0.0510999999999813,-0.00135918,0.00628483
3.254,3.14267,-0.00480503,-0.00339565,0.0156318,0.0106500000000012,-0.0509000000000052,-0.00135493,0.00626441
3.255,3.14266,-0.00478943,-0.00338503,0.015581,0.0106200000000014,-0.0508000000000075,-0.0013507,0.00624407
3.256,3.14266,-0.00477387,-0.00337444,0.0155304,0.0105900000000012,-0.0506000000000052,-0.00134648,0.00622379
3.257,3.14266,-0.00475837,-0.00336388,0.01548,0.0105599999999962,-0.0503999999999822,-0.00134228,0.00620357
3.258,3.14265,-0.00474291,-0.00335336,0.0154297,0.0105200000000011,-0.0503000000000069,-0.00133809,0.00618343
3.259,3.14265,-0.00472751,-0.00334286,0.0153796,0.0105000000000012,-0.0501000000000046,-0.00133391,0.00616334
3.26,3.14265,-0.00471215,-0.0033324,0.0153297,0.010460000000001,-0.0499000000000058,-0.00132974,0.00614333
3.261,3.14264,-0.00469685,-0.00332198,0.0152799,0.0104199999999967,-0.0497999999999825,-0.00132559,0.00612337
3.262,3.14264,-0.00468159,-0.00331158,0.0152303,0.010400000000001,-0.0496000000000058,-0.00132145,0.00610349
3.263,3.14264,-0.00466639,-0.00330122,0.0151808,0.0103600000000012,-0.0495000000000064,-0.00131732,0.00608366
3.264,3.14263,-0.00465123,-0.00329089,0.0151315,0.0103300000000014,-0.0493000000000041,-0.0013132,0.0060639
3.265,3.14263,-0.00463612,-0.00328059,0.0150824,0.0102999999999965,-0.0490999999999852,-0.0013091,0.00604421
3.266,3.14263,-0.00462107,-0.00327032,0.0150334,0.0102700000000009,-0.0490000000000041,-0.00130501,0.00602458
3.267,3.14262,-0.00460606,-0.00326009,0.0149846,0.0102300000000011,-0.0488000000000053,-0.00130093,0.00600501
3.268,3.14262,-0.0045911,-0.00324988,0.0149359,0.0102100000000012,-0.0487000000000058,-0.00129687,0.00598551
3.269,3.14262,-0.00457619,-0.00323971,0.0148874,0.0101699999999969,-0.0484999999999837,-0.00129282,0.00596607
3.27,3.14261,-0.00456132,-0.00322957,0.014839,0.0101400000000007,-0.0484000000000059,-0.00128878,0.00594669
3.271,3.14261,-0.00454651,-0.00321946,0.0147908,0.0101100000000014,-0.0482000000000053,-0.00128475,0.00592738
3.272,3.14261,-0.00453174,-0.00320938,0.0147428,0.0100800000000011,-0.0480000000000047,-0.00128074,0.00590813
3.273,3.1426,-0.00451702,-0.00319933,0.0146949,0.0100499999999968,-0.047899999999984,-0.00127673,0.00588894
3.274,3.1426,-0.00450235,-0.00318932,0.0146472,0.0100100000000011,-0.0477000000000047,-0.00127274,0.00586981
3.275,3.1426,-0.00448773,-0.00317933,0.0145996,0.00999000000000075,-0.0476000000000053,-0.00126877,0.00585075
3.276,3.14259,-0.00447315,-0.00316938,0.0145522,0.00995000000000142,-0.0474000000000065,-0.0012648,0.00583174
3.277,3.14259,-0.00445863,-0.00315945,0.014505,0.00992999999999669,-0.0471999999999832,-0.00126085,0.0058128
3.278,3.14259,-0.00444414,-0.00314956,0.0144579,0.0098900000000009,-0.0471000000000065,-0.0012569,0.00579392
3.279,3.14258,-0.00442971,-0.0031397,0.0144109,0.00986000000000108,-0.0470000000000036,-0.00125298,0.00577511
3.28,3.14258,-0.00441532,-0.00312986,0.0143641,0.00984000000000119,-0.0468000000000065,-0.00124906,0.00575635
3.281,3.14258,-0.00440098,-0.00312006,0.0143175,0.00979999999999664,-0.0465999999999835,-0.00124515,0.00573765
3.282,3.14257,-0.00438669,-0.00311029,0.014271,0.00977000000000117,-0.0465000000000048,-0.00124126,0.00571902
3.283,3.14257,-0.00437244,-0.00310055,0.0142246,0.00974000000000091,-0.0464000000000054,-0.00123738,0.00570044
3.284,3.14257,-0.00435824,-0.00309084,0.0141784,0.00971000000000108,-0.0462000000000048,-0.00123351,0.00568193
3.285,3.14257,-0.00434408,-0.00308116,0.0141324,0.00967999999999696,-0.0459999999999855,-0.00122965,0.00566348
3.286,3.14256,-0.00432997,-0.00307151,0.0140865,0.009650000000001,-0.0459000000000048,-0.00122581,0.00564508
3.287,3.14256,-0.00431591,-0.00306188,0.0140407,0.00963000000000111,-0.0458000000000054,-0.00122198,0.00562675
3.288,3.14256,-0.00430189,-0.00305229,0.0139951,0.00959000000000092,-0.0456000000000048,-0.00121815,0.00560847
3.289,3.14255,-0.00428792,-0.00304273,0.0139497,0.00955999999999685,-0.0453999999999841,-0.00121434,0.00559026
3.29,3.14255,-0.00427399,-0.0030332,0.0139044,0.00953000000000126,-0.0453000000000048,-0.00121055,0.0055721
3.291,3.14255,-0.00426011,-0.0030237,0.0138592,0.00950000000000101,-0.0452000000000054,-0.00120676,0.005554
3.292,3.14254,-0.00424628,-0.00301422,0.0138142,0.00948000000000069,-0.0450000000000049,-0.00120299,0.00553596
3.293,3.14254,-0.00423248,-0.00300478,0.0137694,0.00943999999999716,-0.0447999999999861,-0.00119922,0.00551798
3.294,3.14254,-0.00421874,-0.00299536,0.0137246,0.00942000000000104,-0.0448000000000043,-0.00119547,0.00550006
3.295,3.14254,-0.00420504,-0.00298598,0.0136801,0.00938000000000084,-0.0445000000000043,-0.00119173,0.0054822
3.296,3.14253,-0.00419138,-0.00297662,0.0136356,0.00936000000000095,-0.044500000000006,-0.001188,0.00546439
3.297,3.14253,-0.00417776,-0.00296729,0.0135914,0.00932999999999699,-0.0441999999999847,-0.00118429,0.00544665
3.298,3.14253,-0.0041642,-0.00295799,0.0135472,0.00930000000000087,-0.0442000000000043,-0.00118058,0.00542896
3.299,3.14252,-0.00415067,-0.00294872,0.0135032,0.00927000000000105,-0.0440000000000055,-0.00117689,0.00541132
3.3,3.14252,-0.00413719,-0.00293948,0.0134594,0.00924000000000122,-0.0438000000000049,-0.00117321,0.00539375
3.301,3.14252,-0.00412375,-0.00293027,0.0134157,0.00920999999999687,-0.0436999999999861,-0.00116954,0.00537623
3.302,3.14251,-0.00411036,-0.00292108,0.0133721,0.00919000000000108,-0.0436000000000043,-0.00116588,0.00535877
3.303,3.14251,-0.00409701,-0.00291193,0.0133287,0.00915000000000088,-0.0434000000000038,-0.00116223,0.00534136
3.304,3.14251,-0.0040837,-0.0029028,0.0132854,0.009130000000001,-0.0433000000000061,-0.00115859,0.00532402
3.305,3.14251,-0.00407044,-0.0028937,0.0132422,0.00909999999999713,-0.043199999999984,-0.00115496,0.00530673
3.306,3.1425,-0.00405722,-0.00288463,0.0131992,0.00907000000000091,-0.0430000000000061,-0.00115135,0.00528949
3.307,3.1425,-0.00404404,-0.00287559,0.0131564,0.00904000000000108,-0.0428000000000038,-0.00114775,0.00527231
3.308,3.1425,-0.0040309,-0.00286657,0.0131136,0.00902000000000077,-0.0428000000000055,-0.00114415,0.00525519
3.309,3.14249,-0.00401781,-0.00285758,0.013071,0.00898999999999695,-0.0425999999999861,-0.00114057,0.00523812
3.31,3.14249,-0.00400476,-0.00284863,0.0130286,0.00895000000000118,-0.0424000000000044,-0.001137,0.00522111
3.311,3.14249,-0.00399176,-0.00283969,0.0129863,0.0089400000000008,-0.042300000000005,-0.00113344,0.00520415
3.312,3.14249,-0.00397879,-0.00283079,0.0129441,0.00890000000000103,-0.0422000000000038,-0.00112989,0.00518725
3.313,3.14248,-0.00396587,-0.00282191,0.0129021,0.00887999999999721,-0.0419999999999863,-0.00112636,0.0051704
3.314,3.14248,-0.00395299,-0.00281306,0.0128602,0.00885000000000089,-0.0419000000000038,-0.00112283,0.00515361
3.315,3.14248,-0.00394015,-0.00280424,0.0128184,0.00882000000000107,-0.0418000000000044,-0.00111932,0.00513687
3.316,3.14247,-0.00392735,-0.00279545,0.0127768,0.00879000000000081,-0.0416000000000056,-0.00111581,0.00512018
3.317,3.14247,-0.00391459,-0.00278668,0.0127353,0.00876999999999703,-0.041499999999986,-0.00111232,0.00510355
3.318,3.14247,-0.00390188,-0.00277794,0.0126939,0.0087400000000011,-0.041400000000005,-0.00110883,0.00508698
3.319,3.14247,-0.00388921,-0.00276923,0.0126527,0.00871000000000084,-0.0412000000000045,-0.00110536,0.00507046
3.32,3.14246,-0.00387657,-0.00276054,0.0126116,0.00869000000000096,-0.0411000000000033,-0.0011019,0.00505399
3.321,3.14246,-0.00386398,-0.00275188,0.0125707,0.00865999999999729,-0.0408999999999863,-0.00109845,0.00503757
3.322,3.14246,-0.00385143,-0.00274325,0.0125298,0.00863000000000087,-0.0409000000000045,-0.00109501,0.00502121
3.323,3.14246,-0.00383892,-0.00273465,0.0124891,0.00860000000000105,-0.0407000000000056,-0.00109158,0.0050049
3.324,3.14245,-0.00382646,-0.00272607,0.0124486,0.00858000000000073,-0.0405000000000033,-0.00108816,0.00498865
3.325,3.14245,-0.00381403,-0.00271752,0.0124082,0.00854999999999711,-0.0403999999999877,-0.00108475,0.00497245
3.326,3.14245,-0.00380164,-0.00270899,0.0123679,0.00853000000000102,-0.0403000000000045,-0.00108136,0.0049563
3.327,3.14244,-0.00378929,-0.00270049,0.0123277,0.0085000000000012,-0.0402000000000033,-0.00107797,0.0049402
3.328,3.14244,-0.00377698,-0.00269202,0.0122877,0.00847000000000094,-0.0400000000000045,-0.00107459,0.00492415
3.329,3.14244,-0.00376472,-0.00268357,0.0122478,0.00844999999999687,-0.0398999999999874,-0.00107122,0.00490816
3.33,3.14244,-0.00375249,-0.00267515,0.012208,0.00842000000000123,-0.0398000000000039,-0.00106787,0.00489222
3.331,3.14243,-0.0037403,-0.00266676,0.0121683,0.00839000000000097,-0.0397000000000045,-0.00106452,0.00487633
3.332,3.14243,-0.00372815,-0.00265839,0.0121288,0.00837000000000065,-0.039500000000004,-0.00106119,0.00486049
3.333,3.14243,-0.00371604,-0.00265005,0.0120894,0.00833999999999712,-0.039399999999987,-0.00105786,0.00484471
3.334,3.14243,-0.00370397,-0.00264173,0.0120502,0.00832000000000095,-0.039200000000004,-0.00105455,0.00482897
3.335,3.14242,-0.00369194,-0.00263344,0.012011,0.00829000000000112,-0.039200000000004,-0.00105124,0.00481329
3.336,3.14242,-0.00367995,-0.00262517,0.011972,0.0082700000000008,-0.0390000000000051,-0.00104795,0.00479765
3.337,3.14242,-0.003668,-0.00261693,0.0119331,0.00823999999999732,-0.0388999999999867,-0.00104467,0.00478207
3.338,3.14242,-0.00365609,-0.00260872,0.0118944,0.00821000000000072,-0.0387000000000051,-0.00104139,0.00476654
3.339,3.14241,-0.00364421,-0.00260053,0.0118558,0.00819000000000084,-0.038600000000004,-0.00103813,0.00475106
3.34,3.14241,-0.00363238,-0.00259237,0.0118173,0.00816000000000101,-0.0385000000000046,-0.00103487,0.00473563
3.341,3.14241,-0.00362058,-0.00258423,0.0117789,0.00813999999999751,-0.0383999999999864,-0.00103163,0.00472025
3.342,3.1424,-0.00360882,-0.00257612,0.0117406,0.00811000000000087,-0.038300000000004,-0.0010284,0.00470492
3.343,3.1424,-0.0035971,-0.00256803,0.0117025,0.00809000000000099,-0.0381000000000052,-0.00102517,0.00468964
3.344,3.1424,-0.00358541,-0.00255997,0.0116645,0.00806000000000073,-0.038000000000004,-0.00102196,0.0046744
3.345,3.1424,-0.00357377,-0.00255193,0.0116266,0.00803999999999727,-0.037899999999986,-0.00101876,0.00465922
3.346,3.14239,-0.00356216,-0.00254392,0.0115889,0.00801000000000102,-0.0377000000000058,-0.00101556,0.00464409
3.347,3.14239,-0.00355059,-0.00253593,0.0115512,0.0079900000000007,-0.037700000000004,-0.00101238,0.00462901
3.348,3.14239,-0.00353906,-0.00252797,0.0115137,0.00796000000000087,-0.0375000000000035,-0.00100921,0.00461397
3.349,3.14239,-0.00352756,-0.00252003,0.0114763,0.00793999999999746,-0.0373999999999874,-0.00100604,0.00459899
3.35,3.14238,-0.00351611,-0.00251212,0.0114391,0.00791000000000073,-0.0372000000000035,-0.00100289,0.00458405
3.351,3.14238,-0.00350468,-0.00250423,0.0114019,0.00789000000000085,-0.0372000000000052,-0.000999742,0.00456916
3.352,3.14238,-0.0034933,-0.00249637,0.0113649,0.00786000000000102,-0.0370000000000029,-0.000996607,0.00455432
3.353,3.14238,-0.00348196,-0.00248853,0.011328,0.00783999999999723,-0.0368999999999888,-0.000993482,0.00453953
3.354,3.14237,-0.00347065,-0.00248071,0.0112912,0.00782000000000082,-0.0368000000000041,-0.000990367,0.00452479
3.355,3.14237,-0.00345937,-0.00247292,0.0112545,0.007790000000001,-0.0367000000000029,-0.000987261,0.00451009
3.356,3.14237,-0.00344814,-0.00246515,0.011218,0.00777000000000068,-0.0365000000000041,-0.000984165,0.00449544
3.357,3.14237,-0.00343694,-0.00245741,0.0111815,0.00773999999999742,-0.0364999999999879,-0.000981078,0.00448084
3.358,3.14236,-0.00342577,-0.00244969,0.0111452,0.00772000000000097,-0.0363000000000053,-0.000978001,0.00446629
3.359,3.14236,-0.00341465,-0.002442,0.011109,0.00769000000000071,-0.0362000000000024,-0.000974933,0.00445178
3.36,3.14236,-0.00340356,-0.00243432,0.0110729,0.00768000000000121,-0.0361000000000047,-0.000971875,0.00443732
3.361,3.14236,-0.0033925,-0.00242668,0.011037,0.00763999999999718,-0.0358999999999882,-0.000968827,0.00442291
3.362,3.14235,-0.00338148,-0.00241905,0.0110011,0.00763000000000106,-0.0359000000000041,-0.000965788,0.00440855
3.363,3.14235,-0.0033705,-0.00241145,0.0109654,0.0076000000000008,-0.0357000000000036,-0.000962758,0.00439423
3.364,3.14235,-0.00335955,-0.00240388,0.0109298,0.00757000000000055,-0.0356000000000041,-0.000959738,0.00437996
3.365,3.14235,-0.00334864,-0.00239632,0.0108943,0.00755999999999768,-0.0354999999999872,-0.000956727,0.00436573
3.366,3.14235,-0.00333776,-0.0023888,0.0108589,0.00752000000000084,-0.0354000000000053,-0.000953725,0.00435155
3.367,3.14234,-0.00332692,-0.00238129,0.0108237,0.0075100000000009,-0.035200000000003,-0.000950733,0.00433742
3.368,3.14234,-0.00331612,-0.00237381,0.0107885,0.00748000000000064,-0.0352000000000047,-0.00094775,0.00432333
3.369,3.14234,-0.00330535,-0.00236635,0.0107535,0.00745999999999744,-0.0349999999999886,-0.000944776,0.00430929
3.37,3.14234,-0.00329461,-0.00235891,0.0107186,0.00744000000000087,-0.034900000000003,-0.000941811,0.00429529
3.371,3.14233,-0.00328391,-0.0023515,0.0106837,0.00741000000000104,-0.034900000000003,-0.000938856,0.00428134
3.372,3.14233,-0.00327324,-0.00234411,0.0106491,0.00739000000000073,-0.0346000000000048,-0.00093591,0.00426744
3.373,3.14233,-0.00326261,-0.00233674,0.0106145,0.00736999999999757,-0.0345999999999877,-0.000932972,0.00425358
3.374,3.14233,-0.00325201,-0.0023294,0.01058,0.00734000000000059,-0.0345000000000036,-0.000930044,0.00423976
3.375,3.14232,-0.00324145,-0.00232208,0.0105456,0.00732000000000114,-0.0344000000000042,-0.000927125,0.00422599
3.376,3.14232,-0.00323092,-0.00231478,0.0105114,0.00730000000000082,-0.0342000000000036,-0.000924215,0.00421227
3.377,3.14232,-0.00322043,-0.0023075,0.0104773,0.0072800000000005,-0.0341000000000042,-0.000921315,0.00419858
3.378,3.14232,-0.00320997,-0.00230025,0.0104432,0.00724999999999746,-0.0340999999999891,-0.000918423,0.00418495
3.379,3.14231,-0.00319954,-0.00229302,0.0104093,0.00723000000000079,-0.0339000000000036,-0.00091554,0.00417136
3.38,3.14231,-0.00318915,-0.00228581,0.0103755,0.00721000000000091,-0.0338000000000042,-0.000912666,0.00415781
3.381,3.14231,-0.00317879,-0.00227862,0.0103418,0.00719000000000103,-0.0337000000000031,-0.000909801,0.0041443
3.382,3.14231,-0.00316847,-0.00227146,0.0103082,0.00715999999999759,-0.0335999999999887,-0.000906944,0.00413084
3.383,3.14231,-0.00315818,-0.00226432,0.0102748,0.00714000000000088,-0.0334000000000031,-0.000904097,0.00411743
3.384,3.1423,-0.00314792,-0.0022572,0.0102414,0.00712000000000057,-0.0334000000000048,-0.000901259,0.00410405
3.385,3.1423,-0.00313769,-0.0022501,0.0102081,0.00710000000000068,-0.0333000000000037,-0.000898429,0.00409072
3.386,3.1423,-0.0031275,-0.00224303,0.010175,0.00706999999999772,-0.0330999999999884,-0.000895608,0.00407744
3.387,3.1423,-0.00311734,-0.00223597,0.0101419,0.00706000000000092,-0.0331000000000031,-0.000892796,0.0040642
3.388,3.14229,-0.00310722,-0.00222894,0.010109,0.00703000000000066,-0.0329000000000043,-0.000889992,0.004051
3.389,3.14229,-0.00309713,-0.00222193,0.0100762,0.00701000000000077,-0.0328000000000031,-0.000887197,0.00403784
3.39,3.14229,-0.00308707,-0.00221495,0.0100434,0.00697999999999785,-0.0327999999999903,-0.000884411,0.00402472
3.391,3.14229,-0.00307704,-0.00220798,0.0100108,0.00697000000000057,-0.0326000000000025,-0.000881634,0.00401165
3.392,3.14229,-0.00306704,-0.00220104,0.00997832,0.00694000000000075,-0.0324800000000032,-0.000878865,0.00399862
3.393,3.14228,-0.00305708,-0.00219411,0.00994591,0.00693000000000081,-0.0324100000000036,-0.000876105,0.00398564
3.394,3.14228,-0.00304715,-0.00218721,0.00991361,0.00689999999999748,-0.0322999999999899,-0.000873353,0.00397269
3.395,3.14228,-0.00303726,-0.00218033,0.00988142,0.0068800000000011,-0.0321900000000032,-0.00087061,0.00395979
3.396,3.14228,-0.00302739,-0.00217348,0.00984933,0.00685000000000041,-0.0320900000000038,-0.000867875,0.00394693
3.397,3.14227,-0.00301756,-0.00216664,0.00981734,0.0068400000000009,-0.0319900000000026,-0.000865149,0.00393411
3.398,3.14227,-0.00300776,-0.00215982,0.00978546,0.00681999999999799,-0.0318799999999908,-0.000862431,0.00392133
3.399,3.14227,-0.00299799,-0.00215303,0.00975368,0.00679000000000076,-0.0317800000000021,-0.000859722,0.00390859
3.4,3.14227,-0.00298825,-0.00214626,0.00972201,0.00677000000000044,-0.0316700000000045,-0.000857021,0.0038959
3.401,3.14227,-0.00297854,-0.0021395,0.00969044,0.00676000000000093,-0.0315700000000033,-0.000854329,0.00388325
3.402,3.14226,-0.00296887,-0.00213277,0.00965897,0.00672999999999768,-0.0314699999999899,-0.000851645,0.00387063
3.403,3.14226,-0.00295922,-0.00212606,0.0096276,0.00671000000000079,-0.0313700000000028,-0.000848969,0.00385806
3.404,3.14226,-0.00294961,-0.00211937,0.00959633,0.00669000000000047,-0.0312700000000033,-0.000846302,0.00384553
3.405,3.14226,-0.00294003,-0.00211271,0.00956517,0.00666000000000108,-0.031160000000004,-0.000843642,0.00383304
3.406,3.14226,-0.00293048,-0.00210606,0.00953411,0.00664999999999775,-0.031059999999989,-0.000840991,0.00382059
3.407,3.14225,-0.00292096,-0.00209943,0.00950314,0.00663000000000082,-0.0309700000000034,-0.000838349,0.00380818
3.408,3.14225,-0.00291148,-0.00209283,0.00947228,0.00660000000000056,-0.030860000000004,-0.000835714,0.00379581
3.409,3.14225,-0.00290202,-0.00208624,0.00944152,0.00659000000000062,-0.0307600000000029,-0.000833088,0.00378349
3.41,3.14225,-0.00289259,-0.00207967,0.00941086,0.00656999999999782,-0.0306599999999898,-0.00083047,0.0037712
3.411,3.14224,-0.0028832,-0.00207313,0.0093803,0.00654000000000091,-0.030560000000004,-0.00082786,0.00375895
3.412,3.14224,-0.00287383,-0.0020666,0.00934984,0.00653000000000054,-0.0304600000000029,-0.000825258,0.00374674
3.413,3.14224,-0.0028645,-0.0020601,0.00931947,0.00650000000000071,-0.0303700000000034,-0.000822664,0.00373457
3.414,3.14224,-0.00285519,-0.00205362,0.00928921,0.00647999999999795,-0.0302599999999906,-0.000820078,0.00372244
3.415,3.14224,-0.00284592,-0.00204715,0.00925904,0.00647000000000045,-0.0301700000000028,-0.0008175,0.00371035
3.416,3.14223,-0.00283668,-0.00204071,0.00922897,0.00644000000000106,-0.0300700000000034,-0.000814931,0.0036983
3.417,3.14223,-0.00282746,-0.00203429,0.009199,0.00642000000000074,-0.0299700000000023,-0.000812369,0.00368629
3.418,3.14223,-0.00281828,-0.00202788,0.00916913,0.00640999999999752,-0.0298699999999913,-0.000809815,0.00367432
3.419,3.14223,-0.00280912,-0.0020215,0.00913935,0.00638000000000098,-0.0297800000000034,-0.000807269,0.00366238
3.42,3.14223,-0.0028,-0.00201514,0.00910967,0.00636000000000066,-0.0296800000000022,-0.000804731,0.00365049
3.421,3.14222,-0.00279091,-0.00200879,0.00908009,0.00635000000000072,-0.0295800000000028,-0.000802201,0.00363863
3.422,3.14222,-0.00278184,-0.00200247,0.0090506,0.00631999999999765,-0.0294899999999902,-0.000799679,0.00362681
3.423,3.14222,-0.0027728,-0.00199616,0.00902121,0.00631000000000095,-0.0293900000000039,-0.000797165,0.00361503
3.424,3.14222,-0.0027638,-0.00198988,0.00899191,0.00628000000000069,-0.0293000000000027,-0.000794658,0.00360329
3.425,3.14222,-0.00275482,-0.00198361,0.00896271,0.00627000000000075,-0.0292000000000033,-0.000792159,0.00359159
